loan_id,origination_date,state,loan_type,loan_amount,interest_rate,loan_term_months,credit_score,annual_income,dti_ratio,borrower_segment,delinquency_status,days_past_due,loss_given_default,prob_of_default,origination_year,origination_quarter,is_default,is_delinquent,model_pd,risk_band
LN002376,2020-11-24,CA,Auto,18882,0.1304,60,337,119466,0.392,Deep Subprime,30-59 DPD,46,0,0.248,2020,2020Q4,0,1,0.8961,Critical
LN002377,2019-07-09,WI,Mortgage,172175,0.0367,360,796,66098,0.176,Near-Prime,Current,0,0,0.0294,2019,2019Q3,0,0,0.1557,High
LN002378,2020-01-10,TN,Student,14510,0.0831,120,551,27606,0.144,Deep Subprime,Current,0,0,0.2564,2020,2020Q1,0,0,0.6277,Critical
LN002379,2019-05-20,IN,Mortgage,315325,0.1069,360,448,44747,0.383,Deep Subprime,Current,1,0,0.2635,2019,2019Q2,0,0,0.8042,Critical
LN002380,2020-05-12,CA,Mortgage,249372,0.0281,360,793,53894,0.234,Near-Prime,30-59 DPD,43,0,0.0224,2020,2020Q2,0,1,0.2197,High
LN002381,2019-02-26,TN,Auto,35969,0.0563,60,665,221108,0.519,Subprime,Current,4,0,0.1466,2019,2019Q1,0,0,0.376,Critical
LN002382,2022-01-14,AZ,Mortgage,165795,0.0332,360,786,38676,0.297,Near-Prime,Current,0,0,0.0156,2022,2022Q1,0,0,0.236,High
LN002383,2023-05-14,SC,Mortgage,236039,0.0131,360,844,42427,0.184,Near-Prime,Current,0,0,0.0143,2023,2023Q2,0,0,0.1233,Medium
LN002384,2019-01-06,CA,Auto,19320,0.0469,60,714,65510,0.204,Near-Prime,Current,0,0,0.0613,2019,2019Q1,0,0,0.3293,Critical
LN002385,2020-01-10,CA,Mortgage,350359,0.0668,360,640,174647,0.482,Subprime,Current,0,0,0.1387,2020,2020Q1,0,0,0.5671,Critical
LN002386,2024-02-24,IL,Mortgage,515766,0.0938,360,530,53318,0.213,Deep Subprime,Current,0,0,0.2632,2024,2024Q1,0,0,0.7226,Critical
LN002387,2024-12-20,TX,Mortgage,221453,0.0671,360,615,47888,0.276,Subprime,Current,0,0,0.1678,2024,2024Q4,0,0,0.5723,Critical
LN002388,2021-07-31,MI,Mortgage,308520,0.0994,360,473,65510,0.191,Deep Subprime,90+ DPD,107,0,0.266,2021,2021Q3,0,1,0.7469,Critical
LN002389,2021-03-16,NV,Personal,16826,0.086,48,539,50768,0.342,Deep Subprime,Current,4,0,0.2893,2021,2021Q1,0,0,0.6503,Critical
LN002390,2020-04-11,IL,Student,23372,0.0456,120,716,50399,0.579,Subprime,Current,2,0,0.0573,2020,2020Q2,0,0,0.4906,Critical
LN002391,2020-09-09,LA,Auto,31802,0.052,60,690,96877,0.309,Near-Prime,Current,0,0,0.0731,2020,2020Q3,0,0,0.3442,Critical
LN002392,2023-09-28,CA,Auto,24465,0.0376,60,785,46697,0.142,Near-Prime,Current,0,0,0.0147,2023,2023Q3,0,0,0.2372,High
LN002393,2020-11-05,TX,Mortgage,227255,0.0391,360,812,50234,0.184,Near-Prime,Current,0,0,0.0084,2020,2020Q4,0,0,0.1611,High
LN002394,2021-03-27,CA,Mortgage,223060,0.0393,360,765,98725,0.288,Prime,60-89 DPD,76,0,0.0352,2021,2021Q1,0,1,0.2874,High
LN002395,2023-03-26,NY,Mortgage,317889,0.0522,360,723,29303,0.31,Near-Prime,Current,0,0,0.0613,2023,2023Q1,0,0,0.3283,Critical
LN002396,2019-10-10,IA,Auto,70836,0.0912,60,482,50338,0.43,Deep Subprime,60-89 DPD,75,0,0.2202,2019,2019Q4,0,1,0.7353,Critical
LN002397,2022-05-13,CA,Personal,17139,0.0393,48,767,26050,0.323,Near-Prime,Current,0,0,0.0143,2022,2022Q2,0,0,0.3184,Critical
LN002398,2021-07-18,NJ,Auto,39786,0.0531,60,730,46656,0.397,Near-Prime,60-89 DPD,74,0,0.0782,2021,2021Q3,0,1,0.2935,High
LN002399,2024-10-04,OH,Mortgage,197950,0.1356,360,330,50243,0.233,Deep Subprime,Default,180,159704,0.289,2024,2024Q4,1,1,0.898,Critical
LN002400,2019-09-30,MS,Mortgage,502141,0.0203,360,844,50669,0.174,Near-Prime,Current,0,0,0.011,2019,2019Q3,0,0,0.1615,High
LN002401,2020-12-20,TX,Student,36253,0.0539,120,713,49260,0.28,Near-Prime,Current,0,0,0.0517,2020,2020Q4,0,0,0.355,Critical
LN002402,2021-02-20,FL,Mortgage,753621,0.0739,360,603,68900,0.275,Subprime,Current,0,0,0.1402,2021,2021Q1,0,0,0.7385,Critical
LN002403,2021-07-03,CA,Personal,7645,0.0205,48,815,34236,0.142,Near-Prime,Current,2,0,0.0163,2021,2021Q3,0,0,0.2173,High
LN002404,2019-05-25,PA,Auto,38951,0.0197,60,832,72769,0.173,Prime,Current,4,0,0.0123,2019,2019Q2,0,0,0.1431,Medium
LN002405,2021-08-03,FL,Personal,14262,0.0543,48,705,46487,0.561,Subprime,Current,0,0,0.0586,2021,2021Q3,0,0,0.5175,Critical
LN002406,2024-06-18,OR,Small Business,179823,0.0445,84,729,87473,0.246,Near-Prime,Current,0,0,0.0705,2024,2024Q2,0,0,0.3369,Critical
LN002407,2020-10-24,NJ,Small Business,116831,0.0343,84,747,58036,0.226,Near-Prime,Current,1,0,0.0275,2020,2020Q4,0,0,0.296,High
LN002408,2020-08-07,VA,Auto,23205,0.0378,60,771,44535,0.297,Near-Prime,Current,0,0,0.0227,2020,2020Q3,0,0,0.1954,High
LN002409,2022-06-02,NC,Auto,39675,0.1258,60,336,31094,0.375,Deep Subprime,Current,2,0,0.2146,2022,2022Q2,0,0,0.8966,Critical
LN002410,2020-04-18,CA,Mortgage,432822,0.0199,360,787,69441,0.271,Near-Prime,Current,0,0,0.0276,2020,2020Q2,0,0,0.2376,High
LN002411,2019-12-13,PA,Small Business,194141,0.026,84,819,54387,0.132,Near-Prime,Current,1,0,0.0123,2019,2019Q4,0,0,0.1939,High
LN002412,2021-10-11,WY,Auto,34243,0.0556,60,640,124410,0.323,Subprime,Current,0,0,0.1627,2021,2021Q4,0,0,0.4433,Critical
LN002413,2021-09-02,AL,Mortgage,322759,0.026,360,820,129218,0.246,Prime,Charged-Off,360,235100,0.0108,2021,2021Q3,1,1,0.2085,High
LN002414,2019-11-10,UT,Auto,14387,0.0288,60,806,46952,0.636,Subprime,Current,4,0,0.0125,2019,2019Q4,0,0,0.2122,High
LN002415,2019-06-14,MN,Mortgage,158176,0.0745,360,648,18421,0.431,Subprime,Current,0,0,0.1732,2019,2019Q2,0,0,0.5644,Critical
LN002416,2019-04-14,CA,Auto,17667,0.0378,60,780,93271,0.112,Prime,Current,1,0,0.027,2019,2019Q2,0,0,0.2483,High
LN002417,2023-03-06,FL,Auto,15861,0.0777,60,585,45886,0.274,Subprime,60-89 DPD,73,0,0.1771,2023,2023Q1,0,1,0.6889,Critical
LN002418,2020-06-30,CA,Mortgage,139594,0.0391,360,790,50260,0.328,Near-Prime,30-59 DPD,47,0,0.0235,2020,2020Q2,0,1,0.2257,High
LN002419,2022-03-24,NY,Mortgage,297818,0.0292,360,797,108809,0.215,Prime,Current,0,0,0.0188,2022,2022Q1,0,0,0.1987,High
LN002420,2020-12-01,CA,Small Business,154718,0.0702,84,603,71230,0.429,Subprime,30-59 DPD,49,0,0.1431,2020,2020Q4,0,1,0.7237,Critical
LN002421,2023-04-02,OH,Student,40371,0.028,120,795,91489,0.245,Prime,Current,0,0,0.0275,2023,2023Q2,0,0,0.2444,High
LN002422,2021-02-21,AZ,Student,36695,0.0491,120,740,101891,0.194,Prime,Current,2,0,0.0278,2021,2021Q1,0,0,0.3982,Critical
LN002423,2021-01-23,OK,Mortgage,664712,0.0559,360,685,55041,0.367,Near-Prime,Current,0,0,0.0697,2021,2021Q1,0,0,0.4383,Critical
LN002424,2024-04-29,MO,Personal,16320,0.0635,48,629,84298,0.454,Subprime,Current,0,0,0.1586,2024,2024Q2,0,0,0.6145,Critical
LN002425,2024-08-15,MS,Auto,11392,0.1127,60,431,63116,0.43,Deep Subprime,Current,4,0,0.2763,2024,2024Q3,0,0,0.8021,Critical
LN002426,2019-01-11,CA,Mortgage,291998,0.029,360,779,78410,0.15,Prime,Current,3,0,0.0297,2019,2019Q1,0,0,0.2632,High
LN002427,2019-10-12,CA,Mortgage,358640,0.0227,360,817,64721,0.23,Near-Prime,Current,0,0,0.0109,2019,2019Q4,0,0,0.1954,High
LN002428,2023-11-22,WA,Mortgage,152227,0.0248,360,820,118229,0.277,Prime,Current,0,0,0.0135,2023,2023Q4,0,0,0.1423,Medium
LN002429,2020-03-21,NY,Mortgage,365971,0.0555,360,685,31552,0.457,Subprime,Current,0,0,0.0668,2020,2020Q1,0,0,0.4851,Critical
LN002430,2022-11-15,FL,Credit Card,3890,0.0519,0,707,48197,0.159,Near-Prime,Current,2,0,0.077,2022,2022Q4,0,0,0.3808,Critical
LN002431,2021-12-14,NY,Mortgage,116521,0.0727,360,596,57268,0.21,Subprime,Current,0,0,0.1184,2021,2021Q4,0,0,0.5943,Critical
LN002432,2021-07-19,FL,Auto,26922,0.0691,60,624,63599,0.31,Subprime,Current,0,0,0.1658,2021,2021Q3,0,0,0.6053,Critical
LN002433,2024-08-24,GA,Auto,22697,0.062,60,670,31529,0.401,Near-Prime,Current,2,0,0.067,2024,2024Q3,0,0,0.4541,Critical
LN002434,2024-10-05,PA,Mortgage,218055,0.058,360,707,41282,0.136,Near-Prime,Current,4,0,0.0755,2024,2024Q4,0,0,0.3276,Critical
LN002435,2021-09-28,GA,Auto,26177,0.0458,60,729,60990,0.122,Near-Prime,Current,0,0,0.0673,2021,2021Q3,0,0,0.3028,Critical
LN002436,2019-03-20,AZ,Mortgage,269797,0.0318,360,834,45620,0.337,Near-Prime,Current,0,0,0.0118,2019,2019Q1,0,0,0.187,High
LN002437,2024-12-25,IL,Student,19418,0.035,120,782,25398,0.232,Near-Prime,Current,0,0,0.0345,2024,2024Q4,0,0,0.2946,High
LN002438,2020-10-28,FL,Mortgage,570177,0.035,360,773,49895,0.222,Near-Prime,Current,0,0,0.0251,2020,2020Q4,0,0,0.2972,High
LN002439,2022-05-09,TX,Auto,18545,0.0632,60,634,32639,0.246,Subprime,30-59 DPD,45,0,0.1581,2022,2022Q2,0,1,0.5234,Critical
LN002440,2019-06-23,NY,Personal,24823,0.021,48,815,80860,0.235,Prime,Current,0,0,0.0179,2019,2019Q2,0,0,0.1934,High
LN002441,2022-02-05,IN,Small Business,120031,0.0315,84,785,69377,0.515,Subprime,Current,1,0,0.0176,2022,2022Q1,0,0,0.356,Critical
LN002442,2022-10-08,MO,Student,31662,0.0337,120,803,93935,0.26,Prime,Current,3,0,0.0119,2022,2022Q4,0,0,0.2549,High
LN002443,2022-12-13,AZ,Auto,15089,0.0405,60,735,66449,0.556,Subprime,Current,0,0,0.0867,2022,2022Q4,0,0,0.3928,Critical
LN002444,2022-10-28,FL,Mortgage,577336,0.0411,360,732,35003,0.193,Near-Prime,Current,3,0,0.069,2022,2022Q4,0,0,0.3805,Critical
LN002445,2019-11-09,NJ,Auto,22940,0.0493,60,700,12418,0.315,Near-Prime,Current,4,0,0.0582,2019,2019Q4,0,0,0.3341,Critical
LN002446,2024-10-03,MI,Personal,12282,0.0616,48,668,106036,0.43,Subprime,90+ DPD,111,0,0.1617,2024,2024Q4,0,1,0.5396,Critical
LN002447,2024-05-21,OH,Small Business,257345,0.032,84,778,48376,0.389,Near-Prime,Current,1,0,0.0356,2024,2024Q2,0,0,0.2861,High
LN002448,2019-11-21,MI,Mortgage,247010,0.0117,360,843,19611,0.473,Subprime,Current,0,0,0.0096,2019,2019Q4,0,0,0.197,High
LN002449,2020-04-16,GA,Mortgage,322230,0.0582,360,628,131103,0.202,Subprime,Current,0,0,0.1126,2020,2020Q2,0,0,0.5659,Critical
LN002450,2022-04-24,MI,Student,48929,0.1067,120,420,79906,0.245,Deep Subprime,90+ DPD,109,0,0.2618,2022,2022Q2,0,1,0.8451,Critical
LN002451,2019-09-09,TN,Auto,20957,0.0328,60,791,130170,0.542,Subprime,Current,0,0,0.0232,2019,2019Q3,0,0,0.2072,High
LN002452,2021-04-05,CA,Mortgage,147921,0.0627,360,642,74140,0.203,Subprime,Current,0,0,0.1226,2021,2021Q2,0,0,0.5583,Critical
LN002453,2021-11-13,MO,Auto,45753,0.0338,60,782,83477,0.158,Prime,30-59 DPD,48,0,0.0329,2021,2021Q4,0,1,0.2258,High
LN002454,2023-02-13,TX,Auto,25359,0.0418,60,779,46432,0.312,Near-Prime,Current,0,0,0.02,2023,2023Q1,0,0,0.2003,High
LN002455,2024-02-08,CA,Credit Card,3774,0.0562,0,720,85459,0.416,Near-Prime,Current,3,0,0.0534,2024,2024Q1,0,0,0.3741,Critical
LN002456,2023-01-08,ME,Auto,20914,0.0356,60,751,157628,0.153,Prime,Current,4,0,0.0146,2023,2023Q1,0,0,0.2444,High
LN002457,2024-06-13,ID,Mortgage,425341,0.0506,360,675,90665,0.335,Near-Prime,Current,3,0,0.0674,2024,2024Q2,0,0,0.4372,Critical
LN002458,2023-04-02,CA,Mortgage,490483,0.0318,360,819,50104,0.106,Near-Prime,Current,1,0,0.0046,2023,2023Q2,0,0,0.2314,High
LN002459,2021-11-22,PA,Mortgage,198133,0.0407,360,754,31097,0.186,Near-Prime,Current,0,0,0.0285,2021,2021Q4,0,0,0.2348,High
LN002460,2024-08-08,TX,Auto,50469,0.0297,60,805,106121,0.232,Prime,Current,3,0,0.0151,2024,2024Q3,0,0,0.1733,High
LN002461,2021-11-20,OH,Auto,22329,0.1292,60,311,61653,0.516,Deep Subprime,90+ DPD,111,0,0.2503,2021,2021Q4,0,1,0.9022,Critical
LN002462,2020-09-16,SC,Mortgage,199354,0.0594,360,633,63015,0.33,Subprime,Current,0,0,0.1719,2020,2020Q3,0,0,0.5129,Critical
LN002463,2019-10-22,NM,Personal,12213,0.1127,48,354,22254,0.387,Deep Subprime,Current,0,0,0.2113,2019,2019Q4,0,0,0.8897,Critical
LN002464,2021-01-29,VA,Personal,17765,0.0569,48,678,21464,0.49,Subprime,Current,0,0,0.0671,2021,2021Q1,0,0,0.5027,Critical
LN002465,2022-07-06,NY,Mortgage,310388,0.0278,360,834,62486,0.195,Near-Prime,Current,1,0,0.0139,2022,2022Q3,0,0,0.1501,High
LN002466,2020-10-25,NJ,Mortgage,205713,0.0589,360,679,38192,0.297,Near-Prime,Current,0,0,0.0715,2020,2020Q4,0,0,0.3784,Critical
LN002467,2023-09-22,NY,Credit Card,5618,0.024,0,837,66482,0.325,Near-Prime,Current,4,0,0.0179,2023,2023Q3,0,0,0.1476,Medium
LN002468,2020-08-25,IA,Mortgage,214749,0.0394,360,735,96441,0.455,Subprime,Current,1,0,0.0752,2020,2020Q3,0,0,0.3607,Critical
LN002469,2019-04-28,OR,Personal,12585,0.0472,48,689,45093,0.145,Near-Prime,Current,0,0,0.0655,2019,2019Q2,0,0,0.3636,Critical
LN002470,2019-02-13,MI,Auto,36047,0.0261,60,837,67293,0.496,Subprime,Current,0,0,0.0088,2019,2019Q1,0,0,0.1975,High
LN002471,2022-11-30,NY,Student,31526,0.0515,120,673,56473,0.171,Near-Prime,Current,1,0,0.0558,2022,2022Q4,0,0,0.4298,Critical
LN002472,2023-12-08,NY,Personal,19623,0.0376,48,747,261985,0.457,Subprime,Current,3,0,0.0136,2023,2023Q4,0,0,0.2789,High
LN002473,2020-10-16,CA,Personal,4167,0.0699,48,596,45984,0.221,Subprime,30-59 DPD,49,0,0.145,2020,2020Q4,0,1,0.7037,Critical
LN002474,2020-05-12,MN,Student,28838,0.0227,120,837,42237,0.389,Near-Prime,Current,0,0,0.0156,2020,2020Q2,0,0,0.1894,High
LN002475,2023-10-08,PA,Small Business,82310,0.0363,84,774,47691,0.071,Near-Prime,30-59 DPD,44,0,0.0321,2023,2023Q4,0,1,0.2527,High
LN002476,2023-03-19,NY,Auto,34097,0.0438,60,757,107172,0.286,Prime,Current,4,0,0.0169,2023,2023Q1,0,0,0.2524,High
LN002477,2019-02-14,OH,Mortgage,183659,0.1068,360,441,46736,0.255,Deep Subprime,90+ DPD,113,0,0.2535,2019,2019Q1,0,1,0.7621,Critical
LN002478,2020-05-29,MN,Mortgage,140560,0.0521,360,696,86692,0.129,Near-Prime,Current,0,0,0.0831,2020,2020Q2,0,0,0.3172,Critical
LN002479,2024-08-28,TX,Personal,36639,0.0338,48,812,60938,0.467,Subprime,Current,3,0,0.0091,2024,2024Q3,0,0,0.2574,High
LN002480,2023-12-16,KY,Personal,19600,0.0234,48,819,61766,0.349,Near-Prime,Current,1,0,0.0067,2023,2023Q4,0,0,0.2023,High
LN002481,2021-05-26,UT,Mortgage,271985,0.0896,360,522,133282,0.21,Deep Subprime,Current,0,0,0.2594,2021,2021Q2,0,0,0.585,Critical
LN002482,2019-06-16,NM,Mortgage,150348,0.0472,360,697,24269,0.145,Near-Prime,Current,0,0,0.0819,2019,2019Q2,0,0,0.3183,Critical
LN002483,2023-07-16,IL,Personal,6457,0.054,48,693,63989,0.209,Near-Prime,30-59 DPD,41,0,0.0888,2023,2023Q3,0,1,0.4189,Critical
LN002484,2024-03-13,FL,Mortgage,207343,0.0685,360,640,84851,0.347,Subprime,Current,0,0,0.1415,2024,2024Q1,0,0,0.5852,Critical
LN002485,2021-05-26,IL,Auto,19100,0.0279,60,798,72897,0.459,Subprime,Current,0,0,0.0297,2021,2021Q2,0,0,0.2559,High
LN002486,2024-06-15,NY,Personal,15136,0.0721,48,643,28765,0.498,Subprime,Current,0,0,0.1553,2024,2024Q2,0,0,0.6147,Critical
LN002487,2021-10-07,TX,Auto,17590,0.0475,60,721,33868,0.439,Subprime,Current,0,0,0.0553,2021,2021Q4,0,0,0.3584,Critical
LN002488,2019-08-23,NJ,Mortgage,352473,0.0349,360,793,68811,0.26,Near-Prime,Current,2,0,0.0136,2019,2019Q3,0,0,0.1991,High
LN002489,2021-08-16,OH,Mortgage,442022,0.0381,360,728,18625,0.134,Near-Prime,Current,0,0,0.0454,2021,2021Q3,0,0,0.3113,Critical
LN002490,2019-09-12,OR,Mortgage,308597,0.041,360,784,45945,0.248,Near-Prime,Current,1,0,0.0248,2019,2019Q3,0,0,0.2092,High
LN002491,2020-06-10,CA,Mortgage,525868,0.0259,360,848,32366,0.278,Near-Prime,Current,0,0,0.0053,2020,2020Q2,0,0,0.2005,High
LN002492,2019-08-11,WA,Auto,21255,0.1025,60,414,65929,0.115,Deep Subprime,Current,0,0,0.2377,2019,2019Q3,0,0,0.7582,Critical
LN002493,2024-07-24,MO,Auto,57982,0.0256,60,791,55348,0.304,Near-Prime,Current,0,0,0.0251,2024,2024Q3,0,0,0.1975,High
LN002494,2019-05-19,MO,Mortgage,330055,0.079,360,590,72367,0.445,Subprime,Current,0,0,0.1418,2019,2019Q2,0,0,0.6682,Critical
LN002495,2022-03-14,CT,Mortgage,256181,0.0569,360,698,38808,0.09,Near-Prime,Current,0,0,0.0512,2022,2022Q1,0,0,0.3993,Critical
LN002496,2019-06-24,IN,Mortgage,272032,0.1185,360,341,68371,0.53,Deep Subprime,Current,4,0,0.2656,2019,2019Q2,0,0,0.896,Critical
LN002497,2022-08-25,AR,Credit Card,10665,0.0766,0,600,59985,0.092,Subprime,Current,1,0,0.1176,2022,2022Q3,0,0,0.6865,Critical
LN002498,2024-08-26,NY,Auto,15084,0.0476,60,704,38972,0.374,Near-Prime,Current,0,0,0.075,2024,2024Q3,0,0,0.3235,Critical
LN002499,2019-07-27,GA,Student,47731,0.0532,120,691,103508,0.56,Subprime,Current,2,0,0.0604,2019,2019Q3,0,0,0.5285,Critical
LN002500,2024-06-21,CA,Student,31341,0.0261,120,816,84933,0.282,Prime,Current,0,0,0.0122,2024,2024Q2,0,0,0.2673,High
LN002501,2021-03-15,CA,Auto,16953,0.0272,60,798,43521,0.572,Subprime,Current,0,0,0.0251,2021,2021Q1,0,0,0.2845,High
LN002502,2021-01-11,FL,Personal,9535,0.0264,48,814,40382,0.1,Near-Prime,Current,0,0,0.005,2021,2021Q1,0,0,0.2169,High
LN002503,2022-06-11,CA,Mortgage,516228,0.0325,360,769,95258,0.253,Prime,Current,4,0,0.0205,2022,2022Q2,0,0,0.3232,Critical
LN002504,2021-08-21,FL,Personal,5472,0.0699,48,600,26742,0.181,Subprime,Current,3,0,0.1635,2021,2021Q3,0,0,0.7007,Critical
LN002505,2021-10-22,TX,Mortgage,433278,0.0516,360,673,31372,0.244,Near-Prime,Current,1,0,0.083,2021,2021Q4,0,0,0.3986,Critical
LN002506,2023-07-18,CA,Student,52549,0.0508,120,734,76117,0.351,Near-Prime,Current,0,0,0.0635,2023,2023Q3,0,0,0.3932,Critical
LN002507,2021-09-08,IA,Mortgage,174897,0.0537,360,679,148377,0.411,Near-Prime,Current,1,0,0.0613,2021,2021Q3,0,0,0.3576,Critical
LN002508,2020-09-02,CA,Student,52731,0.0464,120,748,44259,0.552,Subprime,Current,2,0,0.0334,2020,2020Q3,0,0,0.465,Critical
LN002509,2023-10-16,IN,Mortgage,340050,0.0591,360,679,46870,0.294,Near-Prime,Current,0,0,0.0827,2023,2023Q4,0,0,0.4414,Critical
LN002510,2024-01-11,TX,Small Business,48405,0.0602,84,686,53647,0.152,Near-Prime,Current,1,0,0.05,2024,2024Q1,0,0,0.406,Critical
LN002511,2023-02-18,NV,Mortgage,279381,0.0745,360,582,47251,0.473,Subprime,60-89 DPD,71,0,0.1359,2023,2023Q1,0,1,0.6712,Critical
LN002512,2020-11-10,UT,Personal,8615,0.0783,48,570,48353,0.097,Deep Subprime,Current,3,0,0.235,2020,2020Q4,0,0,0.5528,Critical
LN002513,2024-03-02,WA,Auto,31654,0.0671,60,630,44066,0.411,Subprime,Current,0,0,0.1158,2024,2024Q1,0,0,0.539,Critical
LN002514,2019-01-12,AZ,Mortgage,425404,0.1249,360,326,65758,0.445,Deep Subprime,60-89 DPD,76,0,0.24,2019,2019Q1,0,1,0.9242,Critical
LN002515,2022-06-21,CA,Personal,19246,0.0379,48,767,84701,0.091,Prime,Current,0,0,0.0333,2022,2022Q2,0,0,0.3221,Critical
LN002516,2022-11-02,MT,Small Business,126791,0.1095,84,420,64800,0.426,Deep Subprime,Charged-Off,365,93884,0.2131,2022,2022Q4,1,1,0.8538,Critical
LN002517,2020-06-15,OK,Mortgage,789064,0.0448,360,761,55206,0.194,Near-Prime,Current,0,0,0.0207,2020,2020Q2,0,0,0.3146,Critical
LN002518,2022-07-03,UT,Small Business,55637,0.0527,84,729,44187,0.249,Near-Prime,Current,0,0,0.0749,2022,2022Q3,0,0,0.3286,Critical
LN002519,2024-08-14,WA,Auto,50420,0.1226,60,408,33256,0.4,Deep Subprime,Charged-Off,364,46862,0.2773,2024,2024Q3,1,1,0.8213,Critical
LN002520,2022-07-04,NY,Student,25382,0.022,120,798,31276,0.317,Near-Prime,Current,2,0,0.0188,2022,2022Q3,0,0,0.2216,High
LN002521,2022-09-30,UT,Mortgage,282239,0.0438,360,754,28307,0.347,Near-Prime,Current,0,0,0.0172,2022,2022Q3,0,0,0.2501,High
LN002522,2024-06-01,NY,Auto,42058,0.0596,60,655,82114,0.202,Subprime,60-89 DPD,71,0,0.1329,2024,2024Q2,0,1,0.4855,Critical
LN002523,2019-03-10,MI,Student,37529,0.0242,120,814,44750,0.306,Near-Prime,Current,0,0,0.0163,2019,2019Q1,0,0,0.2131,High
LN002524,2019-10-28,CA,Auto,28606,0.1157,60,434,73021,0.345,Deep Subprime,Current,0,0,0.2308,2019,2019Q4,0,0,0.8148,Critical
LN002525,2023-01-01,AR,Auto,23833,0.0575,60,649,41897,0.382,Subprime,30-59 DPD,41,0,0.1391,2023,2023Q1,0,1,0.5761,Critical
LN002526,2019-11-16,TX,Mortgage,190620,0.0352,360,783,57721,0.365,Near-Prime,Current,1,0,0.0234,2019,2019Q4,0,0,0.1809,High
LN002527,2021-11-26,FL,Mortgage,381837,0.0261,360,799,50543,0.207,Near-Prime,Current,3,0,0.0204,2021,2021Q4,0,0,0.2252,High
LN002528,2019-02-04,MI,Personal,24274,0.049,48,656,131495,0.42,Subprime,90+ DPD,105,0,0.1534,2019,2019Q1,0,1,0.5105,Critical
LN002529,2020-05-27,MO,Personal,11733,0.1283,48,303,47185,0.191,Deep Subprime,Charged-Off,360,7777,0.2918,2020,2020Q2,1,1,0.9266,Critical
LN002530,2022-06-24,VA,Auto,22500,0.0127,60,830,91225,0.359,Prime,30-59 DPD,43,0,0.0171,2022,2022Q2,0,1,0.1343,Medium
LN002531,2023-01-31,FL,Mortgage,452163,0.0449,360,722,29778,0.128,Near-Prime,Current,0,0,0.0808,2023,2023Q1,0,0,0.3824,Critical
LN002532,2020-12-31,CA,Auto,51898,0.058,60,640,117824,0.219,Subprime,Current,2,0,0.1521,2020,2020Q4,0,0,0.5397,Critical
LN002533,2019-07-29,MO,Mortgage,108552,0.0554,360,710,90640,0.178,Near-Prime,30-59 DPD,49,0,0.0474,2019,2019Q3,0,1,0.2926,High
LN002534,2022-03-26,MT,Auto,25369,0.0326,60,804,44631,0.316,Near-Prime,Current,3,0,0.0153,2022,2022Q1,0,0,0.1848,High
LN002535,2021-03-19,WI,Small Business,90424,0.1122,84,393,44290,0.258,Deep Subprime,90+ DPD,107,0,0.2701,2021,2021Q1,0,1,0.8523,Critical
LN002536,2022-03-24,OH,Student,28493,0.0267,120,794,108685,0.208,Prime,Current,0,0,0.016,2022,2022Q1,0,0,0.2326,High
LN002537,2020-04-08,IA,Mortgage,296506,0.0383,360,750,95358,0.226,Prime,Current,3,0,0.0147,2020,2020Q2,0,0,0.3032,Critical
LN002538,2020-06-08,IL,Small Business,31002,0.0473,84,712,53209,0.304,Near-Prime,Current,0,0,0.0633,2020,2020Q2,0,0,0.3907,Critical
LN002539,2022-02-13,NC,Auto,34529,0.0441,60,765,38953,0.306,Near-Prime,Current,0,0,0.0351,2022,2022Q1,0,0,0.2435,High
LN002540,2023-01-17,OH,Personal,11576,0.0244,48,817,102533,0.152,Prime,Current,2,0,0.0123,2023,2023Q1,0,0,0.1914,High
LN002541,2021-04-22,PA,Mortgage,317049,0.0777,360,580,47291,0.54,Subprime,Default,177,264588,0.1198,2021,2021Q2,1,1,0.6733,Critical
LN002542,2020-02-12,MD,Personal,14175,0.0664,48,618,70811,0.234,Subprime,Current,0,0,0.1152,2020,2020Q1,0,0,0.6294,Critical
LN002543,2023-06-13,NC,Mortgage,198458,0.0307,360,813,45029,0.225,Near-Prime,Current,0,0,0.0049,2023,2023Q2,0,0,0.1751,High
LN002544,2021-09-16,NY,Auto,33047,0.0348,60,797,53646,0.609,Subprime,Current,0,0,0.0137,2021,2021Q3,0,0,0.2491,High
LN002545,2024-10-15,FL,Mortgage,520094,0.0598,360,690,155146,0.23,Near-Prime,Current,0,0,0.0666,2024,2024Q4,0,0,0.4194,Critical
LN002546,2019-05-01,CA,Mortgage,435997,0.0464,360,747,57624,0.061,Near-Prime,Charged-Off,367,230339,0.0225,2019,2019Q2,1,1,0.3244,Critical
LN002547,2021-07-13,NJ,Mortgage,197015,0.0272,360,759,122915,0.454,Subprime,Current,0,0,0.0287,2021,2021Q3,0,0,0.2631,High
LN002548,2024-12-10,FL,Mortgage,402265,0.0264,360,784,27971,0.353,Near-Prime,Current,4,0,0.0175,2024,2024Q4,0,0,0.2671,High
LN002549,2020-06-02,TX,Mortgage,188382,0.0219,360,846,25168,0.37,Near-Prime,Current,2,0,0.0082,2020,2020Q2,0,0,0.1247,Medium
LN002550,2021-12-02,WA,Personal,16647,0.0472,48,727,80137,0.325,Near-Prime,Current,0,0,0.0727,2021,2021Q4,0,0,0.2877,High
